id,text_sha256,char_len,word_count,source_document
561,7493b89fb1e46334a69c6baee1ef0fb5098ee3bd6036fd9d1303088a895fd8ae,62,9,
562,696677ac5cd3c2c144fa6aae592c6738589ce675058cb65204a2bfd9740d8e22,63,8,
563,2f092e56b6bebcdeb8189c9a136ac6f5d0bd1f5a7a5e850eb5f150dad6e9ae01,66,12,
564,4f00b1c9f11ebfc924a548ca2536bcbfe2b71bf8b9af9449ca5b3af3172ee77b,69,10,
565,b4b7831aff01e501324f26a14a099b6aa852b3a497cc485ead44726db21574f3,71,10,
566,ac75520061eeb02fa24418d77cd7ca3c57c338d7c68128a8d702b4a782a79080,73,13,
567,6c1be667a10134825a97373733c40bc300b269c7e669f4bbd2718e4df19f9798,75,12,
568,3210ced8ce650db187afeb018a74e5dcfaec952b3a2b926651c8f7711599d86d,79,11,
569,acccb483751b024ba8f8fad280d39dad9ed29add3315488ad1286603d4cfa378,79,9,
570,1022c459271cbba1db0f62a1a7e3b8d4ac5034b2a9c415139de7df58005df0f1,82,16,
571,abd578513b04ac689534fec4b12c322f0ca649bf5a7eeedaa4cc13aa9e83cf00,85,14,
572,5a94ee509a09076794a4246538968dff2cb22c80cd8c78091420f731b2f557ff,86,15,
573,5ed462712b34fd4436b780c36aae61fe4821d9ed7726c47c07ef5d39ea9198d9,88,17,
574,8ca2370b459b97d0ef502337accb26540dba25ff91d75065fe66b26d73c464bd,90,13,
575,f0697ce6bef11e7ede8700b9b03d86f6da5481a92f0ef1c08942ac0c01ab97e8,93,14,
576,86c30a6ecf05e4a3ec4c184b9c36f0b65e296ad4763de9fabddee23fb4b200dd,97,15,
577,aa2438d3b8612a7618799f022274b3b99d8a7e5d1623e5b6e6d0133dadcd1276,98,15,
578,df20d85d6207b613db7b9670f4f2dbe0faf8ee2946e336ae5dd917af9bb27870,100,14,
579,65cd63cccfa4f4c33632c86a7df15a60833b7755adfe4c0051348cbb2b62a4cb,103,19,
580,02a45c33fdca71df7c9d5764c16ff19796cf9d347a3a85c3f41478332612e0c0,109,11,
581,d8752a6458e0013005c4439c09ad0a14f8a83b31d3496f86317986b4a2d0d88b,112,16,
582,bf20972cd4e7c15113757b0d6b7377c45b99a828f9a70afad135ef3426465ef1,114,16,
583,737acbc2be14682e7015548df8d76059331b32d387dd334f329ab32cc48d09b5,119,22,
584,ced5e30c0b9f20fc00e4716ff1f0e9707b0f17eaca607a6673df0a1bad8602ca,120,19,
585,ccea6de5bd3cb515e2cc65f7e53be38ac17344c26a3ffa4a0e1f6a0870098288,123,16,
586,375b93154f59b75af90a9c43fe1c7f8cf6c37e715e40f9f796a43483a95be472,127,21,
587,d2420b98bdae06979444ffe30a586211aaedde0c7df8ab11f1a2f5076fa3866d,129,25,
588,8612d76309acd2d3cd5d6747b7332d88cad8ed3f064c94b1dda5a38ceaa80a7f,142,23,
589,55813c3b7cd8de6ea39d608f60255d17b68b197f7e41f76510ea6f344a098872,145,25,
590,1299b671d3a847ef291e227f98de933d31384f6d0d3d1b30af8c1eb23717abde,151,24,
591,e6f19a0a25da7fd0932299ebba4c5357eef8ce9ab6083100c90a71f6d6e67eb5,153,16,
592,fe73fb43b376573d5a83c3348169ae322963f1aecfec371e9b4d00437d9ef297,159,28,
593,303f26e49b7fdf49489c5d3aac613cf687ea6be905b1e89976a6862fa9ffd6dc,174,29,
594,0dd7ca011d42f8fa62a8ac58e0f0aad4e255b12f786759d890af98fd1de53bba,177,29,
595,972e705c783ae5f33fe07eeb7bc2b6420f8f5cff084f84f5f62af9d7e875a8be,188,36,
596,4f57c0e378a0563c5000a743fc81c886b2966d803b62c81c238a9afe057e27f0,192,29,
597,d922ce1103674d37645fbf4c5e2add8a679daefcd6cb7c2a8537d06ad3ca8c6e,209,32,
598,5861e849421b7502af6bcad1f6fafb87e57af14bfc47697d92fc8dab76b223ee,231,34,
599,0c7e41cd53a9d9e5a5c0d3a05150ff20a6bf0150af9aa6f78a54c5a89626b4ab,242,38,
600,fa351c58edf37546b10e1c70ad38c62923da0cefea76565623e3eb90df904553,271,37,
601,1901941529b7564d41fcfe3006cb96b6ae65888b1b2d12f01758fdeaec3106aa,285,39,
602,064be7ae96ff416f7a4cfb9bed936c17a7f88731d60a8684c955884432c28ba1,423,67,
603,ef17fe4840a8bdd5bb27ad27e2e76f7e9e2cd2546389a780fe58e23ea0ebe37c,46,7,
604,517674dc302b88c99ae9d39c4a660b286e1cc27e720c0c67dec2cd802673d7a6,51,7,
605,c04561f08b7748d16433a938dd2ca0131fdc528473008f8a1fdf0aa28ca99f98,60,8,
606,663f905383f994f444a97badb7aeb4099c4ff2dd5b7769f6b938b032df0a418f,63,9,
607,4836c96ef42b571c29286b5303390feaeb206554d718c1c148bd775d4a42ad4b,69,9,
608,90217863619a6e2bcbeadce27e6d3bec6cd6a23722074c09dedc0a0cc68c6fa2,77,12,
609,5fea770478829c2db85924321f946e33b7534c0949fdc827cfbc52c55a3315ea,86,13,
610,26eb94eb3dac2835583ded698529324b51d9892da93cf532c657aee69dcd14ea,93,16,
611,5333d52b0bd1cdb4731c53e8f5bfb144aaacf54ffc4425bf774f6dfe0ef04d5e,94,15,
612,0cf1f5650acb54f69593f24806d7e40cf2aba894cc4ae835f7ed175f5edd59fd,98,9,
613,0c86acac20bc41aee685b550ae72e0132f9cfc1635f8a20a7cf991953af52abb,108,15,
614,b74735c4376db1e7b4372e8364b3a628f71264d376668f0972206e1297219277,109,15,
615,e8330cefaa6675e021af778591462bb9badf655cff4c59e23a4b50a32dd24860,109,15,
616,d5dfe2161c2501e6147564b7c43fa8871b60caa5db3f874354a12b148c485fe7,109,12,
617,5d6b9d8a43f97d91fa5e71be3284828bf99c5b2f45fd51744ee0ab943ee55f09,116,10,
618,c987b01f06b8edb432937615d299790d99fc34680eb37340b301eddd963713fb,127,23,
619,8213481ffeeecb556a235b2b66d64c71fffbd2df91c2984226dc5ff0efa42da5,131,22,
620,b91b944bae05fc4688a522696de4e85f01a31679d99ef6204afd89945290bdfd,134,13,
621,7329734c27162f9debc2c83e0ee314baa2676bf525201189cba84f1364edc3f0,145,26,
622,1a35d85a48a12a94b01ce26a6428a3de23d3eeb8e43e49baa597e0238b15c3bf,158,16,
623,d5c931316e149326c04f8a4082d80651007bbfce13b2dfc03240f1e7a65f27db,169,26,
624,a2ceb9013ed0258c8603ff5160e623194c4bfaf67983a3aa0e8ff51284e39fce,179,26,
625,3ecf9801c106923526475245bc41f96f510967aa6cbaad48157ba83e0fe16308,190,26,
626,235b13c8921b654c2a8b3d31501cf99a5247cda74b64a13c028fa7e99456cce0,283,42,
627,be2b3134e395d7ccf46e022afdedf984039dc8c4e56dde286ed07d038fd0e9bf,409,70,
628,45bd72c72ab0337f8ed52f64972203874a2a8c20b323a0e774d4a2b43e2670b0,62,10,
629,0263843ea56f8fb4822c9999777103ffb3148604112927a7ffd5c7ea51f4d86c,72,10,
630,19a08f37573f88aec43bd599badaae3c2208150f01f5342ac57b5674f9fc011a,89,15,
631,4009868aeab92d62bf27185bb41145b0b782809853ba743c0f6e7ece471d343e,105,13,
632,babb564717115395df42fdf7473a763d140127c23f6c6a72c210e11d5e0733a1,111,14,
633,ad6e4ebb6ddcb01ae4ee2e51e0b048d0a094a82d3d56041e97bc884ea2ae071a,156,19,
634,b95d0e75a9c8a29dad87dd341bdce40f3d6a9dfaf6368259c6ec98502233fc6d,203,31,
635,b6ee745ec914be85b8497b940a3bc52a981cc7795451aa2afaf02142ec7a023d,218,31,
636,06215284b598f362ff0c875817f50d0c9398f8146b6fccf687d561fba5658858,233,37,
637,2dcbbd97baf8b5672e45fd59ae5223701a977b09d3ea77c8ceb048f58f3c216b,246,33,
638,e9d154810c166eabfbb9b8f88bcf77bbff19aa18d2389baf16159a1ccf060bf5,280,45,
639,2ec556048043505cc79d1b318b86fb5327748b69466c296ff2e27b3ad42f257a,293,47,
640,45efec0f5c282e37dfd6448dec11bbe7b43bd08675bee3429ca2a308736ca889,309,49,
641,3a75d8990948e57825bc21395cc7360e0204cecad41ab8a4f32a8cf16cab4764,381,63,
642,c36ccd216f4a11eee404163eeb50293b83f650e85164633f3493c544eb395060,50,9,
643,a694316c476f965ec1c8de9b082849fafa9f10141d6879a4a96658655a72ed5d,108,17,
644,43fd5f3d5d80bce9f7949c6c816859f5dab0d886d0f3020b6542881712249319,130,25,
645,2802ab9c629b0073e999468feb64df794dac7a8e4d7be7aac3d4238783d70191,137,23,
646,59acf7fdf5d8f0a996b319a081fadfc91f1751ebd00462abcf07c5620918a242,199,32,
647,5993d9d62606a96ce216fe3c97bc8d2834a82cb5c2cec9e193585a26903ff0d7,228,39,
648,2b25d1c6d99ba7094a55d74a0ba3794eba9db40ce3d01817996ce9510a505d04,233,37,
649,0ed42e42146c4a5d953c261e562df8a861db3f52d51c95d31323b3092948f18e,249,45,
650,a56dbec918971b7883a8ba228c080da7c064080257b162b9343023520c664630,445,66,
651,553f960d9a1203bbdcb0bdc9b821d7ecb0e96cda855cd73c46c92580165771c6,44,6,
652,2cd43bcd12764a185d27891e1aec37bcc26050228c18a024100ab2feed304c73,116,17,
653,620e3073523e753977f74018650cbcbaf936480e3c7672edd81ead5fb9181cb5,128,21,
654,4fe228aab2d6f0f2c7ad2875ff013549601cb93fcb17d1c59f5afaffd01f9f30,200,28,
655,3745ea80e896241ab95a2407ce56ecee0b6f893b5e17f98da529095e88a85557,227,35,
656,6dcfd8170794442a59f0a7b058a8db9bb17da3980e56ba67dfa4130375caf4b2,278,45,
657,6ffaa1fb071f12e8b2da33ad660c5d6d225aa3fe32f1a53d50a2311a3afd6301,280,37,
658,5ae5d7055452c7b52b886f86bca2f10c62b0f9cf762fbefe26566bbfbfc58c35,358,64,
659,dc8e17f8e3a87e1fc4338e5383c7560b596bdbe91fcc742fdbe5da61ce3ec482,37,6,
660,155a13586e7486603448a853c20d200a9d6158218906cca3e020be745e061f55,65,10,
661,01ff12ff7a36052f2495768cdc25b1c8a2275b409a3397bab2b758eddb08d157,76,11,
662,d3c67430d73e00295fa4ecc1fee441e81aa47dff9fab887b2974ccd4c5321ffd,103,13,
663,eaabf508dde08e19ccd4eb71a7a39bbbf97989f1901c8f167512b32e0c09c9d5,136,21,
664,509c0937a92364f845b0b28e5fb10f49e936d5068249cc69a4376e8030d9bfc1,186,29,
665,00795d4df4182ffb6350ebdc16ce8a3440d8989cab1bf863f26cac5976b92c77,409,66,
666,38cfd98cb3e0c325ffb0fbcdb2f4743f9ccbd586b0cbf13da5f156d338e1d403,27,3,
667,9055d3942c9ec29a216473261dfe861c10b68b76ee8a0b8e158140c2a0286e3f,66,10,
668,495963f899362c21704343b145e7fddf4464c660b5409a5c56d7b5f87b46d82b,86,12,
669,456aeadac3744c2fdde4ad2235f5024ef1373a77a697dff75de4251ce117ce69,151,23,
670,21859eeee0b3f2c0d5207470578df69b1b5d633173cb9a598a101e906d158871,220,37,
671,a982b9838b51b0c90dfa31f344d64e5bc808b0e250248d47658985c5ef390781,434,74,
672,70ddefb31142ffee0b71126afcf12c05eea35c6f0a56a43ac231369179e34317,26,4,
673,5ea79af3198c87766d240015f581fcf33f57683cacc88bcbe1ee96f64d7a346f,31,4,
674,f9347948e8c1269ceeed74e98ee476aecb67181ca29013bee702b7df5dd6ec34,37,7,
675,2833947b3d0a4c4a38bd5f115745861e5c0346d1a974b8fd3041c6430d08410c,43,7,
676,83a2f0452daa31b38779adca0f2539767ad533e040e33836718c98860e643a07,51,8,
677,e753a3c751ba940fcf687e45d685d31617941579944f9c6a03a59f23d215644a,62,7,
678,71ffc02a65d720647b887a9db405812b6bb0ca0c05b052b8b96cb46d1d375ca6,72,11,
679,40372d40da5a17ee5e60f720aaa50cd770df891236422db031bc447d92c7daae,98,15,
680,55b7886a62c4621011419a1c6f98d8c583da9bb71ed40e75f1ea62167d3b3cf6,236,31,
681,4638681478aad0a6e64b54f954f06505170f5f3f873a2e481a81de859bf33b3d,53,10,
682,577c5e48171d45f927b84be230a91169908db7be95836a428adcc898df9b73fc,83,15,
683,1e923cba783ef38483f0647a33d06f3ae4bc2f796bfab977073e89761eccefce,100,20,
684,4e1861bf542b89275971fa618737e60d19038321c1f15ed6200e4666aed0a945,120,18,
685,d7302fa97720a2dca6ab302218bf6cfb78340b4c1931ad9544f17f88a01df1d4,140,21,
686,968cfd964186ee3bcefe00cb518194a303b0afc07e075e2e83bc443792d5e900,170,30,
687,f2d4b8fd0b134bde038f07dfade3d7053b2cb4c1f60fa6c16d4166da5da41272,221,41,
688,7ebcb9afd35092b888cd420489106193450cbe5b118c9422b0e89284ad64da70,416,67,
689,507b4f56c0190ca45e557a59026b9c218c54e621a8c60abf897dee4e6d2e40eb,26,4,
690,7dd1ec8187890d70d5f00f78744638e8a3bddb7169f9697615ce6acf0442dc0e,75,9,
691,d785779d32667669cbd1c0fb5fda8376a015cf20d4f66b007b9e67d161e58701,88,10,
692,ae554c59995b539b23d1265825feae2e06bd4fe10e334e1abbc857e72c2a01d6,99,15,
693,8dfeead6ed7df9e9bc9a7d742b387cab1be361182aa60563c00f75086c31eb5b,116,16,
694,08ce92eba750e0a67987708a13128d1b152e90117f4ee260dbf1a5729b38254b,137,17,
695,991c890779c88dd8a2265dad6e6df83027ccb50144e18c11ef1cee45a3138f58,168,26,
696,ece4073175042a8a37fdf4645c652f5423bb188acd4d0410071ccbd63539c243,284,44,
697,76fc87a3cbc52e4991f775441958e42c4ce59563fadd7f7807828ce3ff2e70a8,70,12,
698,bf5c4f7224c7bae6b703e27fd7204db6c5ea5a0014a2a4a733dc3870b30a25ce,102,17,
699,97ccf05d6927c8273440cd50d85f612d2481caf19532f0692c1e6243f12ccf9d,137,20,
700,6290b46e6e1f3b68c54f48f3e50932f0b8166c04a42cb30b7fb47b8fc99fe55d,194,36,
